id,graph_Da,graph_Db,graph_Dc,graph_Dd,graph_De
4419,-0.0951,0.0369,0.2571,-0.0267,-0.1956
4420,0.06,-0.0781,-0.1745,-0.096,-0.1079
4421,-0.1275,-0.0184,-0.0308,0.0193,-0.156
4422,0.0453,0.0536,0.0337,-0.2153,0.129
4423,0.1034,-0.1617,-0.0469,-0.0813,-0.0823
4424,0.0918,-0.0336,-0.0545,-0.0371,0.0804
4425,0.1464,-0.0317,-0.1638,-0.0261,-0.1558
4426,0.2367,0.0771,0.1169,-0.0277,-0.0351
4427,-0.1178,0.0478,-0.0244,-0.0693,-0.0107
4428,-0.144,0.0549,-0.1411,-0.1424,0.096
4429,0.0657,0.0801,0.1093,-0.089,0.1711
4430,-0.0622,-0.0223,0.1322,0.1266,-0.0376
4431,-0.093,0.0185,-0.0878,0.3105,0.1131
4432,-0.126,-0.2342,-0.1592,0.1124,0.0504
4433,-0.2629,0.0873,-0.142,0.0744,0.3935
4434,-0.0627,0.0836,0.1061,0.1984,0.1277
4435,0.2219,-0.051,-0.1998,0.0844,0.0043
4436,0.0695,-0.1511,-0.1685,0.2989,0.1535
4437,-0.0594,0.0801,0.0169,-0.1072,0.0628
4438,0.086,0.2085,-0.1174,0.1552,0.0353
4439,0.1993,0.2054,0.1501,-0.0622,0.1321
4440,-0.0946,-0.0167,0.1485,-0.0103,-0.0992
4441,-0.0656,-0.0935,0.0435,-0.1717,0.0312
4442,0.0414,-0.0495,0.0738,0.0564,0.0446
4443,0.1859,0.1609,0.1906,0.2025,-0.081
4444,-0.1138,0.1243,-0.1054,-0.1489,-0.0075
4445,0.1013,-0.07,-0.101,0.1856,-0.1558
4446,0.1889,-0.2472,0.1269,-0.1321,-0.0459
4447,-0.2044,-0.1573,0.1966,0.0775,-0.0305
4448,-0.1185,-0.0326,-0.1512,0.0145,-0.1957
4449,0,0,0,0,0
4450,-0.1411,0.1753,-0.0145,-0.0605,0.0527
4451,-0.0638,-0.0357,-0.0631,0.0942,-0.2296
4452,0.1237,0.1109,0.1485,0.1427,-0.081
4453,0.2097,-0.1559,0.0744,0.0584,0.0731
4454,0.0266,-0.0421,-0.0213,-0.2308,0.1735
4455,0,0,0,0,0
4456,0.1248,0.0157,-0.0377,-0.1287,-0.0956
4457,0,0,0,0,0
4458,0.2331,0.1171,0.1028,-0.0588,-0.1627
4459,0,0,0,0,0
4460,0,0,0,0,0
4461,0,0,0,0,0
4462,-0.0112,-0.2969,-0.2105,-0.0425,-0.0472
4463,0,0,0,0,0
4464,-0.036,0.2028,0.0986,-0.0044,-0.1078
4465,0.1507,-0.0663,0.0454,-0.2218,0.0812
4466,-0.0816,0.1369,-0.0713,-0.1607,0.1134
4467,0,0,0,0,0
4468,0,0,0,0,0
4469,0,0,0,0,0
4470,0,0,0,0,0
4471,0,0,0,0,0
4472,0.1371,-0.0398,-0.1694,-0.0957,0.0027
4473,-0.0318,-0.0152,0.0736,0.0837,-0.0968
4474,-0.0559,-0.1727,-0.0215,0.105,-0.1504
4475,0.0713,-0.0222,0.0618,-0.0488,0.1067
4476,-0.0232,-0.1544,0.1299,0.1577,-0.0463
4477,0.1708,-0.1484,0.0105,0.0428,-0.0189
4478,0.2523,0.2945,0.0397,-0.0492,-0.1416
4479,0,0,0,0,0
4480,0.1697,0.1971,0.0862,0.0986,-0.0907
4481,-0.217,-0.2317,0.0143,-0.1026,-0.1371
4482,0.032,0.0394,0.0994,0.2187,0.0329
4483,-0.0828,-0.0016,-0.0363,0.1578,-0.0275
4484,0,0,0,0,0
4485,0,0,0,0,0
4486,0.0222,-0.0918,0.1469,-0.0441,0.1564
4487,-0.2175,0.217,0.2323,-0.0569,-0.0121
4488,-0.0891,-0.1207,-0.1334,0.2043,0.1389
4489,-0.0889,-0.1039,-0.062,0.0946,0.1215
4490,-0.191,0.236,-0.15,-0.102,0.000023
4491,0.1406,0.0062,-0.0605,-0.0893,0.0215
4492,0.1157,0.1428,-0.0526,0.1014,-0.1219
4493,0.0584,-0.0825,0.096,-0.0932,0.0312
4494,0,0,0,0,0
4495,-0.1105,0.0705,0.0712,-0.0347,-0.2217
4496,-0.1385,-0.1465,0.0342,-0.1401,-0.0368
4497,-0.0278,0.0342,-0.0299,-0.0954,0.29
4498,0.1814,-0.2391,-0.2874,-0.0576,-0.2639
4499,0,0,0,0,0
4500,-0.0562,0.1516,-0.1103,0.0899,-0.0684
4501,0.2125,-0.1676,0.0175,0.1346,0.0364
4502,0.0828,0.1013,0.0121,-0.1109,-0.0809
4503,0.1545,-0.003,-0.0904,-0.0674,-0.12
4504,0.3056,-0.0261,0.0583,0.1065,-0.0841
4505,0.1812,-0.1585,0.0246,0.0324,-0.1199
4506,-0.0471,-0.0809,0.0632,-0.0099,-0.1071
4507,0.1367,-0.0135,0.0386,0.1435,-0.1289
4508,-0.1792,-0.1005,0.0939,0.1395,0.1373
4509,-0.084,-0.0199,0.1076,0.114,0.3195
4510,0.0185,-0.1788,0.1067,0.0881,-0.0155
4511,0.1941,-0.0572,-0.2349,-0.2733,-0.2079
4512,0.1182,-0.0175,0.2689,0.0266,-0.0373
4513,0.2092,-0.1051,0.1222,-0.11,-0.0611
4514,0.0891,-0.127,0.062,-0.1764,0.1082
4515,-0.1403,0.1501,-0.0146,0.1216,-0.0121
4516,0.1055,-0.0468,-0.3577,0.0844,-0.0744
4517,-0.0616,0.1806,0.2527,-0.0883,-0.1361
4518,0.2394,0.0856,0.1042,-0.078,-0.1159
4519,0.0125,-0.1201,0.0064,-0.0359,0.0334
4520,0.0293,0.1754,-0.0726,-0.0843,-0.08
4521,0.2816,-0.1303,0.2258,0.1004,-0.0347
4522,0.0723,0.1637,-0.179,-0.0213,0.0712
4523,-0.1493,-0.0015,-0.1137,0.0867,0.123
4524,0.1527,0.0034,-0.0465,0.0223,-0.1897
4525,0.1105,-0.0535,0.0293,-0.0597,0.1139
4526,-0.0079,-0.2998,-0.0052,0.1757,0.0084
4527,0.2438,-0.0329,0.132,-0.1405,-0.1095
4528,-0.1597,0.0714,-0.0407,0.1293,0.0568
4529,-0.2413,-0.2511,-0.2392,0.1135,0.2157
4530,-0.0193,-0.2132,-0.115,-0.1806,-0.0221
4531,0.0612,0.0065,0.0653,0.0682,-0.1261
4532,-0.1682,0.0062,-0.091,0.1165,0.1773
4533,0,0,0,0,0
4534,0.004,-0.1999,0.1362,-0.1254,-0.0937
4535,-0.1308,-0.0265,0.0178,-0.0318,-0.0473
4536,-0.1398,0.0463,-0.1192,-0.1303,-0.0568
4537,-0.053,-0.1054,-0.0035,0.1239,-0.1065
4538,-0.0341,-0.0178,0.0987,0.1085,0.0872
4539,0.0825,0.0169,0.0454,0.1333,0.1265
4540,0.186,-0.0879,-0.1646,-0.2769,0.0249
4541,0.0682,0.0879,-0.1175,-0.0629,0.1268
4542,0.0499,0.1464,-0.0811,0.1111,0.1261
4543,0.1214,0.0881,0.1115,0.0269,-0.0593
4544,-0.0326,-0.1416,-0.1854,0.0166,0.0311
4545,0.0109,0.1,0.059,-0.0733,0.0483
4546,-0.1187,0.0762,-0.116,0.0417,-0.2765
4547,0.0757,0.0368,-0.0907,0.0821,0.3029
4548,0.0022,-0.0781,-0.1329,0.0859,0.0835
4549,0.0635,0.1883,0.0153,-0.0652,0.0499
4550,0,0,0,0,0
4551,-0.0162,0.0902,-0.1853,-0.1606,-0.1611
4552,0,0,0,0,0
4553,-0.1603,0.0285,0.0782,-0.1882,0.1629
4554,0.0281,0.1445,-0.1412,0.0613,-0.0023
4555,0.0908,-0.0529,-0.0717,-0.032,-0.0046
4556,0.0726,-0.0583,0.1077,0.0911,-0.0953
4557,-0.0678,-0.1293,-0.0625,-0.0524,-0.115
4558,0,0,0,0,0
4559,-0.0861,-0.0434,-0.2292,-0.1673,0.1198
4560,0.1104,-0.0227,-0.0907,-0.1681,-0.0917
4561,0,0,0,0,0
4562,0,0,0,0,0
4563,-0.0969,0.1616,-0.0937,0.0748,0.0805
4564,-0.0945,-0.0729,0.2443,0.2092,0.0584
4565,0.0284,-0.1213,0.1726,0.0688,0.2299
4566,-0.0906,-0.0378,-0.1199,-0.1688,0.1318
4567,0.1626,-0.1179,0.2208,-0.1572,-0.0679
4568,0,0,0,0,0
4569,0.3151,-0.2277,-0.0129,-0.0561,-0.2109
4570,0.1111,0.2376,0.0305,0.0603,0.0421
4571,0.1609,0.0274,0.2141,0.0737,-0.1664
4572,-0.1135,-0.0731,0.0831,-0.0194,0.223
4573,0,0,0,0,0
4574,0,0,0,0,0
4575,-0.0392,0.0272,-0.2744,0.22,0.0911
4576,0.1727,0.0165,-0.0084,0.0746,-0.0118
4577,0.0277,0.054,-0.0467,0.0147,-0.1259
4578,0,0,0,0,0
4579,0.2178,-0.0405,0.0945,0.155,0.2054
4580,-0.1959,0.0747,-0.002,0.1224,-0.1428
4581,0.1317,0.0516,0.2698,-0.1803,0.0149
4582,0,0,0,0,0
4583,-0.1336,0.0813,0.0905,0.0392,-0.0488
4584,0.0383,0.016,0.0692,-0.0118,0.105
4585,0.0761,-0.193,0.091,-0.1214,-0.131
4586,-0.097,0.1008,-0.0043,-0.2014,0.0273
4587,-0.1073,0.0174,-0.1172,0.1864,0.1285
4588,0,0,0,0,0
4589,-0.1246,-0.0926,0.1096,0.1239,-0.1116
4590,0,0,0,0,0
4591,0,0,0,0,0
4592,0.2671,0.0381,0.0775,-0.0996,0.238
4593,0,0,0,0,0
4594,0,0,0,0,0
4595,-0.083,-0.0777,-0.098,-0.1861,-0.1996
4596,0,0,0,0,0
4597,0,0,0,0,0
4598,0,0,0,0,0
4599,0.0853,-0.2787,0.1915,0.1325,0.1594
4600,0.1772,0.1073,0.0412,0.0768,-0.1179
4601,-0.0654,-0.0152,-0.0129,-0.0739,-0.0755
4602,-0.1306,-0.0464,-0.0438,-0.1477,-0.1782
4603,0.0606,0.1666,0.0802,0.2477,-0.084
4604,0.0433,0.2284,0.0156,0.1381,0.3217
4605,0.0226,0.0657,0.0408,0.0487,0.1934
4606,0.0993,0.0821,-0.0207,-0.0156,0.0037
4607,-0.1442,0.028,-0.104,0.1638,0.0045
4608,-0.017,0.0659,0.1471,-0.0444,-0.0056
4609,0,0,0,0,0
4610,-0.2083,-0.022,-0.0822,0.0701,-0.1122
4611,0.3164,0.0619,-0.0475,0.242,0.1033
4612,-0.2174,-0.028,0.1208,0.11,0.062
4613,0,0,0,0,0
4614,0.2691,-0.1495,-0.243,-0.1825,0.0344
4615,-0.0337,0.1499,-0.1698,-0.0324,-0.0555
4616,-0.1678,0.0574,-0.0542,-0.0528,-0.013
4617,-0.1404,0.2668,0.0324,-0.1897,0.2254
4618,-0.0941,0.0274,0.0016,-0.018,-0.1228
4619,0,0,0,0,0
4620,-0.2335,0.1953,0.1803,-0.1021,0.0554
4621,-0.0292,0.0744,-0.1821,0.0232,0.0367
4622,-0.1383,-0.04,0.135,0.1228,0.1801
4623,0.1114,-0.2809,0.0884,-0.0718,-0.2045
4624,-0.2173,-0.2057,0.1485,0.2755,0.0155
4625,0.2413,0.0998,-0.2513,-0.0862,0.1053
4626,0.1238,-0.0966,0.2346,0.1851,-0.2124
4627,0,0,0,0,0
4628,-0.1124,0.1321,0.004,0.0704,0.2412
4629,0.0167,0.0433,0.0893,-0.1818,0.0902
4630,-0.0555,-0.0776,0.0535,0.0967,-0.1662
4631,0.0757,-0.0184,0.1837,-0.1249,-0.0563
4632,-0.0659,0.0365,0.0848,-0.0936,0.0755
4633,-0.0542,-0.2455,-0.0484,0.0055,0.1992
4634,-0.1803,0.1226,-0.083,-0.1116,0.1827
4635,0.0556,0.208,0.1401,-0.1122,-0.0009
4636,0.1422,-0.0357,-0.2123,-0.1953,-0.0297
4637,0,0,0,0,0
4638,-0.191,-0.3401,-0.1031,-0.092,0.0214
4639,-0.0508,-0.1732,0.1376,-0.0617,-0.0661
4640,0.135,-0.2699,0.0526,-0.1055,-0.1999
4641,0.0472,0.0752,0.0774,-0.1541,0.1054
4642,0.0583,-0.2862,-0.1967,-0.0507,-0.1173
4643,0.2496,-0.0701,-0.0645,0.0924,-0.0193
4644,0.1361,-0.0421,-0.1554,0.1248,0.0332
4645,0.1114,-0.0787,-0.127,-0.0712,0.0712
4646,0.141,-0.1127,-0.1167,-0.2524,0.2178
4647,-0.0588,-0.0886,-0.0952,-0.0379,0.0711
4648,-0.2927,-0.1749,0.1905,0.0127,0.149
4649,-0.2336,-0.1366,-0.0837,0.0835,-0.048
4650,0.0109,0.0499,-0.0134,-0.1121,-0.0584
4651,-0.002,0.0973,-0.0552,-0.0619,-0.0676
4652,-0.0293,0.0241,0.2187,-0.052,-0.0947
4653,-0.2033,0.0345,-0.0715,0.1146,-0.0253
4654,0.0232,-0.0126,-0.0912,0.2585,0.0695
4655,0.2193,-0.2379,-0.0626,0.1056,0.0979
4656,0.1514,-0.0491,-0.1871,-0.0844,-0.1092
4657,0,0,0,0,0
4658,-0.0478,-0.1125,0.0848,0.1846,0.023
4659,0.0383,0.0984,-0.0338,0.2433,0.1358
4660,0,0,0,0,0
4661,0.1876,0.0754,-0.1298,0.0555,-0.1144
4662,0.1333,0.1579,0.0496,-0.0674,-0.1029
4663,-0.0019,0.0118,-0.1015,-0.1734,-0.0527
4664,0,0,0,0,0
4665,0.0337,0.205,-0.034,-0.0515,0.0802
4666,0.082,0.0705,0.129,0.0545,-0.1579
4667,-0.0231,-0.0252,-0.1701,0.148,-0.2027
4668,-0.0409,-0.0603,-0.1507,0.0553,0.1199
4669,0.0997,-0.0865,-0.2149,0.2466,0.0701
4670,-0.1259,0.2104,0.1471,0.0995,0.0947
4671,0.1293,0.1653,0.0368,0.042,-0.0416
4672,0.0307,-0.1569,0.1595,0.0512,0.1277
4673,0.1009,0.108,0.0269,-0.1111,-0.0862
4674,0,0,0,0,0
4675,0.0783,-0.2752,0.1645,-0.0466,0.0532
4676,0.2518,0.0998,0.2176,-0.1268,-0.1638
4677,0.0585,0.1,0.1363,0.123,-0.0983
4678,-0.1912,0.1663,-0.0106,-0.0985,-0.0907
4679,0.068,0.1677,0.0223,-0.1323,-0.1055
4680,-0.3267,0.1078,0.134,0.1898,0.0443
4681,0.2058,-0.2122,-0.0257,-0.0524,0.0226
4682,-0.0866,-0.0279,-0.0031,0.2516,-0.12
4683,0,0,0,0,0
4684,-0.0819,0.184,0.1036,-0.1081,0.1743
4685,-0.0329,0.1437,0.1208,0.0321,-0.0958
4686,-0.0417,-0.1636,-0.0824,0.0194,0.0229
4687,0.0754,0.0751,0.0039,0.0333,-0.186
4688,0.1594,-0.1338,0.1087,0.1398,-0.0179
4689,-0.1562,0.0099,0.0802,0.1266,0.4508
4690,0,0,0,0,0
4691,0.1677,0.0974,0.0771,0.0124,-0.0851
4692,-0.1354,0.0728,0.103,0.149,-0.0493
4693,0.0553,-0.0458,-0.0166,0.0546,-0.0963
4694,-0.0876,-0.0061,-0.0243,-0.0434,0.2039
4695,-0.1556,-0.1633,0.0009,0.1679,0.0569
4696,-0.1173,-0.2582,-0.1709,-0.3182,0.0735
4697,0.1233,0.0874,0.0849,0.023,-0.063
4698,-0.1931,-0.0654,-0.2333,0.0815,0.1098
4699,-0.1328,0.1703,0.1318,0.1777,0.0627
4700,0.0716,-0.1387,-0.2203,-0.1353,0.1273
4701,-0.1895,0.0954,-0.061,-0.0535,0.1413
4702,-0.0637,0.0863,0.1898,-0.0769,0.0276
4703,-0.0392,-0.1733,0.0966,-0.061,0.0386
4704,-0.2518,0.0431,-0.2932,-0.1128,-0.0758
4705,0.1008,-0.0511,-0.0899,0.1621,0.1056
4706,0.0952,0.0337,0.2924,0.1755,-0.1766
4707,-0.1586,0.0062,-0.0529,0.038,-0.0704
4708,-0.2481,0.0177,0.2058,-0.2283,0.0073
4709,-0.0127,-0.0182,0.0038,0.0967,-0.1286
4710,-0.2553,-0.0332,0.1894,-0.0781,0.0912
4711,0.0645,-0.0961,0.1156,0.0277,0.0242
4712,0.0576,0.0499,-0.2684,0.1083,0.0414
4713,-0.0292,0.3018,-0.051,0.1656,-0.0819
4714,-0.1212,0.0254,-0.0459,0.0993,0.1831
4715,0.0797,-0.0142,0.1629,0.068,0.1741
4716,0.1563,0.1287,-0.1689,0.2939,-0.0895
4717,0.0335,0.1051,-0.0361,0.054,-0.177
4718,-0.152,-0.1752,-0.1769,-0.0261,-0.1403
4719,-0.1026,-0.1068,-0.0019,0.067,-0.0359
4720,0.1219,-0.1613,-0.0745,0.1445,0.1109
4721,-0.023,-0.097,0.0304,-0.0671,-0.0916
4722,0.1408,-0.1977,-0.1534,0.1055,-0.175
4723,0.1143,-0.0773,0.089,-0.0391,-0.1015
4724,-0.0372,0.0974,0.0872,0.0449,0.0208
4725,0.0756,0.1,-0.0966,0.0535,0.0708
4726,-0.1219,-0.0999,-0.1863,-0.1001,-0.0395
4727,-0.1352,-0.1474,0.3529,-0.1147,-0.0801
4728,0.0793,-0.0446,0.0813,0.1806,0.3108
4729,0.1238,0.027,0.0173,0.1722,-0.1234
4730,0.0752,0.1379,-0.054,0.0731,-0.0292
4731,-0.1228,0.1987,-0.0682,0.2073,0.1281
4732,-0.1179,-0.145,-0.0611,-0.1445,0.0477
4733,-0.0038,0.0832,-0.0783,0.1206,-0.1176
4734,-0.1848,0.0033,-0.0078,-0.038,0.0818
4735,-0.1106,0.1307,-0.1034,-0.1899,-0.0296
4736,0,0,0,0,0
4737,0,0,0,0,0
4738,0.1349,-0.0897,-0.0979,-0.1741,0.1441
4739,0.1907,0.1213,-0.0751,0.0769,-0.0866
4740,0.1877,0.0729,-0.0087,-0.2209,-0.0349
4741,-0.019,-0.2259,-0.0907,-0.2256,0.0152
4742,0.1242,0.1409,0.0588,0.0443,0.0198
4743,0.0589,-0.1027,-0.128,-0.0212,-0.0237
4744,0,0,0,0,0
4745,-0.0678,-0.0837,-0.1193,0.107,-0.1723
4746,-0.2732,-0.0993,0.0305,-0.0618,-0.1945
4747,-0.1099,-0.0566,-0.1154,-0.3595,0.3144
4748,-0.0185,0.0883,0.0613,-0.2203,0.1955
4749,-0.2894,-0.1478,-0.0707,-0.0051,-0.0148
4750,0.0202,-0.1619,0.1443,-0.3,0.3414
4751,0.0602,0.2778,-0.0762,0.737,0.089
4752,0.1314,0.2167,-0.2215,-0.1581,-0.3325
4753,0.0557,0.1602,0.0618,0.0188,-0.1158
4754,-0.2421,-0.3588,0.0378,-0.0294,0.2461
4755,-0.0336,-0.1531,0.0794,0.2554,-0.1224
4756,0.0523,-0.1108,-0.1915,0.009,-0.0471
4757,0.0403,-0.036,-0.1578,0.0108,-0.0553
4758,-0.0737,-0.0936,-0.0675,0.0534,0.1813
4759,-0.1298,0.1133,0.1809,0.0427,0.0445
4760,0.1233,0.2714,-0.0798,-0.1695,-0.1462
4761,-0.3891,0.2164,0.0518,-0.0959,0.0138
4762,0.0653,-0.0033,-0.0297,-0.0681,-0.1019
4763,0.0256,-0.0722,-0.0802,0.1328,-0.1987
4764,0,0,0,0,0
4765,0.1461,-0.0409,-0.0723,-0.0058,-0.1302
4766,0.093,0.0028,-0.3069,-0.081,0.1709
4767,0.0728,0.1587,0.1783,0.0476,-0.0882
4768,-0.0498,0.017,-0.012,0.1395,0.2482
4769,0.0694,0.1162,-0.114,0.101,-0.2116
4770,0.068,0.1081,-0.1158,-0.1396,-0.0536
4771,0.0326,-0.0772,0.0627,-0.094,0.1838
4772,0.0226,0.2157,0.09,-0.0829,0.0369
4773,0,0,0,0,0
4774,-0.1778,-0.0235,-0.0941,0.2967,0.1474
4775,-0.2283,-0.1176,0.0708,-0.0134,-0.0261
4776,-0.0296,0.0603,-0.0416,0.0878,0.2284
4777,0.0687,-0.0064,-0.2933,-0.0565,0.0799
4778,0.1431,0.1098,-0.268,-0.3149,-0.2723
4779,0.123,0.2938,0.0636,0.0661,-0.0976
4780,-0.046,-0.1695,-0.0644,-0.0307,-0.044
4781,0.0114,-0.1536,-0.067,0.101,0.0665
4782,-0.0865,-0.0172,-0.1291,0.0327,-0.0961
4783,0.1639,0.0225,0.3049,-0.2717,-0.0452
4784,-0.0707,0.0362,-0.1526,-0.1085,-0.0239
4785,-0.1596,0.059,0.1073,-0.123,-0.0002
4786,-0.1664,-0.1363,0.0394,0.1213,-0.1814
4787,0.1393,-0.2282,0.0997,-0.0223,0.0879
4788,-0.0243,-0.0925,-0.0869,0.0525,-0.0883
4789,0.0997,0.3513,-0.0892,0.0645,-0.152
4790,0.0284,0.1137,-0.1208,0.0386,-0.0365
4791,-0.0173,0.0273,-0.1465,0.039,-0.2721
4792,0.0818,0.0723,-0.0597,0.1155,-0.203
4793,0,0,0,0,0
4794,0.0394,-0.098,-0.1807,0.1684,-0.0419
4795,-0.0005,0.0989,-0.1064,-0.1507,0.2073
4796,-0.074,0.1714,-0.0602,0.1067,0.1285
4797,0,0,0,0,0
4798,0,0,0,0,0
4799,-0.1392,-0.0885,0.1557,-0.1567,0.1026
4800,-0.1885,-0.1504,0.0892,0.0479,-0.0869
4801,0.1093,0.1125,0.0106,-0.0655,0.0165
4802,-0.1638,0.1759,-0.0561,-0.3745,0.0686
4803,-0.0265,-0.0607,0.1745,0.0733,0.0092
4804,0.0035,-0.0696,-0.112,-0.1488,-0.0252
4805,-0.1739,-0.1096,-0.0916,0.141,-0.0665
4806,0.0612,0.0465,0.2159,-0.0289,0.118
4807,0.0201,-0.2793,0.1486,-0.0845,-0.1544
4808,0.0649,-0.1123,-0.004,-0.1105,-0.1646
4809,-0.1673,0.1297,-0.082,-0.0014,-0.0962
4810,0.157,0.0444,0.0871,-0.1424,-0.139
4811,0.1362,0.0275,0.0409,-0.2324,0.0683
4812,-0.2366,-0.0535,0.1359,-0.183,-0.0065
4813,0.034,0.1588,-0.0886,0.1182,0.0065
4814,-0.1195,-0.1489,0.0665,0.0674,0.0816
4815,-0.208,-0.062,0.1617,0.0029,-0.0249
4816,-0.1794,0.0703,0.1378,-0.1462,-0.1024
4817,0.2376,-0.0684,-0.0282,0.02,0.0902
4818,-0.0495,0.1814,0.0306,-0.1798,-0.0154
4819,-0.1604,0.1402,0.0421,0.0066,-0.0251
4820,-0.0794,0.2119,-0.0108,0.0984,-0.1273
4821,0.2228,-0.057,-0.0937,0.2296,0.0931
4822,0.2329,-0.2468,-0.0239,0.1041,0.1816
4823,0,0,0,0,0
4824,-0.1046,-0.1452,-0.0238,0.1493,-0.0554
4825,0.1324,0.1538,0.0673,0.1579,0.1564
4826,0,0,0,0,0
4827,0.0751,0.1045,-0.0697,0.1123,-0.119
4828,-0.1318,-0.1285,0.0094,0.1493,-0.2069
4829,0,0,0,0,0
4830,-0.097,-0.0231,0.1062,0.0196,-0.0423
4831,0.0112,-0.154,-0.0319,0.3222,-0.0522
4832,0.1238,0.118,0.0177,0.0135,-0.0489
4833,-0.0624,-0.1134,-0.1045,0.1052,-0.1239
4834,-0.097,0.1027,0.0585,-0.1703,-0.0239
4835,-0.0375,-0.1391,0.134,-0.2716,0.1882
4836,-0.0227,-0.0728,0.0449,-0.0258,-0.1065
4837,-0.0313,-0.1604,-0.1711,-0.0898,0.0495
4838,-0.0792,-0.0176,-0.2062,0.1308,-0.0512
4839,0.1214,0.0048,0.2548,0.1277,0.1471
4840,-0.1148,-0.0242,0.1611,-0.1303,-0.0632
4841,0.0869,0.0624,0.0532,0.1052,-0.0414
4842,0.1557,0.0662,-0.0421,-0.0258,0.0427
4843,0.0329,-0.1628,-0.057,-0.2153,-0.1481
4844,0.0321,0.0253,-0.4131,0.2857,-0.1297
4845,0.1958,0.1167,0.1597,-0.0683,-0.1325
4846,-0.0202,-0.0165,-0.2699,-0.1064,-0.0245
4847,-0.2202,-0.1269,-0.1016,-0.0693,-0.0242
4848,0,0,0,0,0
4849,0.0118,0.0462,0.0323,0.2323,0.1132
4850,0.0913,0.1143,-0.0151,-0.153,0.2796
4851,0.0532,-0.1795,-0.193,0.1288,-0.0221
4852,0.1481,-0.2864,-0.1346,0.0348,-0.1956
4853,0.2004,-0.1725,-0.0604,0.0704,-0.0061
4854,-0.1567,0.0193,0.1505,0.0762,-0.1854
4855,-0.009,-0.069,0.127,-0.0155,0.0691
4856,-0.1038,-0.2363,0.2225,0.0175,-0.0486
4857,0,0,0,0,0
4858,0,0,0,0,0
4859,-0.0062,0.061,-0.0812,-0.0216,0.1204
4860,0.1767,0.0661,-0.1702,-0.0609,-0.1406
4861,0.0505,0.0005,0.0669,-0.0393,0.0266
4862,0.1173,0.0685,-0.1466,0.1384,0.1077
4863,0.2277,-0.0619,0.1495,-0.006,0.136
4864,-0.2217,-0.1349,0.1363,-0.0516,0.0341
4865,-0.0214,-0.0443,0.0007,-0.1348,-0.1054
4866,0.1674,0.1041,0.2041,0.0048,-0.1471
4867,0.1463,0.2404,0.1616,-0.1084,0.0521
4868,-0.15,0.1846,-0.1379,-0.1521,-0.0723
4869,-0.0365,0.0072,-0.0867,-0.0868,0.0507
4870,0.1226,-0.0651,0.086,0.1651,-0.0991
4871,-0.1155,0.0867,-0.0413,0.2549,0.0188
4872,0.0802,0.1781,0.0195,0.0544,-0.0664
4873,0.0519,0.2321,0.029,0.1573,-0.1451
4874,0.057,0.0263,-0.1059,-0.1437,-0.0248
4875,0.0798,0.0205,0.1199,0.0347,-0.2478
4876,-0.0087,0.1861,0.0986,0.0267,0.2275
4877,-0.2125,-0.1505,0.166,0.1453,0.0372
4878,0.0198,0.1214,0.1012,0.162,0.0312
4879,0.0382,0.0566,-0.2178,0.0478,0.0029
4880,-0.0576,0.13,0.1021,0.1191,-0.0614
4881,0.0283,-0.0815,-0.0325,0.1718,0.0036
4882,0.1823,-0.0496,-0.0232,0.0978,-0.1836
4883,-0.1621,-0.0955,0.0688,0.1253,-0.0161
4884,0,0,0,0,0
4885,-0.0658,0.018,0.1284,-0.0996,-0.0077
4886,-0.0169,0.1689,-0.0446,0.0742,-0.0739
4887,-0.0258,-0.1584,0.0085,0.1811,-0.1868
4888,-0.1809,-0.1563,0.2289,-0.1469,0.1041
4889,-0.1363,-0.0689,-0.1874,-0.1315,0.0479
4890,0.0262,0.1315,-0.0016,-0.2724,0.1408
4891,-0.1534,0.0512,-0.1021,0.1266,-0.05
4892,-0.0236,-0.0391,0.1075,-0.0469,-0.047
4893,-0.1224,0.0614,-0.0932,0.0576,-0.0242
4894,0.0385,-0.023,0.0936,0.1376,-0.0904
4895,0.0216,-0.1141,0.0263,0.0306,-0.0143
4896,0.0569,-0.0639,-0.087,-0.0847,-0.0191
4897,-0.1428,-0.1234,-0.0847,-0.0488,0.0012
4898,0,0,0,0,0
4899,0,0,0,0,0
4900,0.2391,0.1334,0.1434,0.2639,0.1915
4901,0.1632,-0.261,0.0448,-0.1918,0.0762
4902,-0.1212,-0.0756,0.0438,0.0017,-0.2377
4903,-0.1998,-0.1948,0.0119,0.1107,0.0521
4904,0,0,0,0,0
4905,-0.0048,0.1234,-0.0601,0.1077,-0.0253
4906,-0.2004,-0.0284,0.1692,0.1552,0.1476
4907,-0.1569,-0.0777,-0.1778,0.3065,0.1599
4908,0.1872,-0.1059,-0.0309,-0.0024,-0.0762
4909,0.1202,-0.1802,0.1941,-0.0136,0.0892
4910,0.0318,0.08,-0.0774,0.1552,-0.1549
4911,-0.0342,-0.2136,-0.266,0.0918,-0.0343
4912,-0.0493,-0.1717,-0.0871,-0.1726,-0.205
4913,0.0721,-0.1486,-0.0525,-0.151,-0.1543
4914,0.0106,0.2311,0.0385,0.0664,0.1051
4915,0.1574,-0.1109,0.2678,0.1263,0.1713
4916,0,0,0,0,0
4917,0,0,0,0,0
4918,0,0,0,0,0
4919,-0.1188,0.077,-0.2731,-0.0214,-0.0006
4920,-0.1044,0.1319,0.0875,-0.0288,0.0933
4921,0,0,0,0,0
